queue_index,proposed_id,source_file,line_number,source_type,score,readiness,readiness_reason,domain_family,semantic_kind,semantic_context,duplicate_status,wolfram_status,candidate_equation,wolfram_form_hint,formation_method,formation_inputs,formation_note,source_tag
876,NEXT+0876,bbmap2.txt,121,line,3,review,needs human equation boundary check,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"hierarchyLevel = Floor[Log[10, Norm[velocity] + 1]];","^hierarchyLevel = Floor[Log[10, Norm[velocity] + 1]];",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 121; staged only, not minted.",PHONE2
877,NEXT+0877,bbmap2.txt,125,line,3,review,weak equation signal,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""VehicleID"" → vehicle[[7]],","^""VehicleID"" → vehicle[[7]],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 125; staged only, not minted.",PHONE2
878,NEXT+0878,bbmap2.txt,127,line,3,review,needs human equation boundary check,geometry_topology,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""AntipodalAxis"" → 153601 - sphereIndex,","^""AntipodalAxis"" → 153601 - sphereIndex,",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 127; staged only, not minted.",PHONE2
879,NEXT+0879,bbmap2.txt,129,line,3,review,needs human equation boundary check,geometry_topology,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""ClientBit"" → If[sphereIndex > 76800, 1, 0],","^""ClientBit"" → If[sphereIndex > 76800, 1, 0],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 129; staged only, not minted.",PHONE2
880,NEXT+0880,bbmap2.txt,130,line,3,review,needs human equation boundary check,geometry_topology,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""Depth"" → (sphereIndex + 0.5)/(10^hierarchyLevel + 1)","^""Depth"" → (sphereIndex + 0.5)/(10^hierarchyLevel + 1)",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 130; staged only, not minted.",PHONE2
881,NEXT+0881,bbmap2.txt,174,line,3,review,weak equation signal,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""SafeTrajectories"" → Count[collisionProbabilities, 0, 2],","^""SafeTrajectories"" → Count[collisionProbabilities, 0, 2],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 174; staged only, not minted.",PHONE2
882,NEXT+0882,bbmap2.txt,175,line,3,review,needs human equation boundary check,quantum_entanglement,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""EntanglementEfficiency"" → 1 - Mean[Flatten[collisionProbabilities]]","^""EntanglementEfficiency"" → 1 - Mean[Flatten[collisionProbabilities]]",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 175; staged only, not minted.",PHONE2
883,NEXT+0883,bbmap2.txt,183,line,3,review,weak equation signal,optimization_computation,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""PhysicalSystem"" → ""Tesla Autopilot v12 Neural Network"",","^""PhysicalSystem"" → ""Tesla Autopilot v12 Neural Network"",",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 183; staged only, not minted.",PHONE2
884,NEXT+0884,bbmap2.txt,184,line,3,review,needs human equation boundary check,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""VehicleCapacity"" → 10000, (* Simultaneous vehicles *)","^""VehicleCapacity"" → 10000, (* Simultaneous vehicles *)",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 184; staged only, not minted.",PHONE2
885,NEXT+0885,bbmap2.txt,185,line,3,review,weak equation signal,signal_wave,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""UpdateFrequency"" → Quantity[100, ""Hertz""],","^""UpdateFrequency"" → Quantity[100, ""Hertz""],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 185; staged only, not minted.",PHONE2
886,NEXT+0886,bbmap2.txt,186,line,3,review,weak equation signal,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""PredictionHorizon"" → Quantity[8, ""Seconds""],","^""PredictionHorizon"" → Quantity[8, ""Seconds""],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 186; staged only, not minted.",PHONE2
887,NEXT+0887,bbmap2.txt,187,line,3,review,weak equation signal,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""CollisionReduction"" → ""94% via antipodal coordination"",","^""CollisionReduction"" → ""94% via antipodal coordination"",",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 187; staged only, not minted.",PHONE2
888,NEXT+0888,bbmap2.txt,189,line,3,review,needs human equation boundary check,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""BlobSize"" → 153600 * 8, (* 8 hierarchy levels *)","^""BlobSize"" → 153600 * 8, (* 8 hierarchy levels *)",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 189; staged only, not minted.",PHONE2
889,NEXT+0889,bbmap2.txt,190,line,3,review,needs human equation boundary check,general_math,Prediction,"Typed[timeHorizon, ""Real64""] (* Prediction horizon *)",new_or_nonexact,file_has_parse_clean_wolfram,"""MemoryFootprint"" → Quantity[2.4, ""Megabytes""/""Vehicle""]","^""MemoryFootprint"" → Quantity[2.4, ""Megabytes""/""Vehicle""]",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 190; staged only, not minted.",PHONE2
890,NEXT+0890,bbmap2.txt,239,line,3,review,weak equation signal,general_math,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""ClientBit"" → BitXor[blobBit, 1],","^""ClientBit"" → BitXor[blobBit, 1],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 239; staged only, not minted.",PHONE2
891,NEXT+0891,bbmap2.txt,269,line,3,review,needs human equation boundary check,general_math,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,snr = 20 Log10[,^snr = 20 Log10[,Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 269; staged only, not minted.",PHONE2
892,NEXT+0892,bbmap2.txt,282,line,3,review,needs human equation boundary check,general_math,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""AccelerationFactor"" → 512^2*256/Length[Flatten[sphericalSampling]],","^""AccelerationFactor"" → 512^2*256/Length[Flatten[sphericalSampling]],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 282; staged only, not minted.",PHONE2
893,NEXT+0893,bbmap2.txt,294,line,3,review,weak equation signal,general_math,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""ClinicalSystem"" → ""Siemens MAGNETOM Terra 7T"",","^""ClinicalSystem"" → ""Siemens MAGNETOM Terra 7T"",",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 294; staged only, not minted.",PHONE2
894,NEXT+0894,bbmap2.txt,295,line,3,review,needs human equation boundary check,general_math,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""ScanTime"" → Quantity[45, ""Seconds""], (* vs 4 minutes traditional *)","^""ScanTime"" → Quantity[45, ""Seconds""], (* vs 4 minutes traditional *)",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 295; staged only, not minted.",PHONE2
895,NEXT+0895,bbmap2.txt,296,line,3,review,weak equation signal,general_math,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""Resolution"" → ""0.5mm isotropic"",","^""Resolution"" → ""0.5mm isotropic"",",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 296; staged only, not minted.",PHONE2
896,NEXT+0896,bbmap2.txt,298,line,3,review,weak equation signal,general_math,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""AccelerationFactor"" → 16,","^""AccelerationFactor"" → 16,",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 298; staged only, not minted.",PHONE2
897,NEXT+0897,bbmap2.txt,299,line,3,review,weak equation signal,quantum_entanglement,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""SNRImprovement"" → ""2.3x via entangled sampling"",","^""SNRImprovement"" → ""2.3x via entangled sampling"",",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 299; staged only, not minted.",PHONE2
898,NEXT+0898,bbmap2.txt,300,line,3,review,weak equation signal,quantum_entanglement,Functor,(* Radon Transform Functor: ℛ : k-Space → DAANSsphere ⊗ ImageSpace *),new_or_nonexact,file_has_parse_clean_wolfram,"""FDAApproval"" → ""510(k) pending for entangled reconstruction""","^""FDAApproval"" → ""510(k) pending for entangled reconstruction""",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 300; staged only, not minted.",PHONE2
899,NEXT+0899,bbmap2.txt,329,line,3,review,weak equation signal,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""Price"" → order[[1]],","^""Price"" → order[[1]],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 329; staged only, not minted.",PHONE2
900,NEXT+0900,bbmap2.txt,330,line,3,review,weak equation signal,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""Volume"" → order[[2]],","^""Volume"" → order[[2]],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 330; staged only, not minted.",PHONE2
901,NEXT+0901,bbmap2.txt,331,line,3,review,needs human equation boundary check,geometry_topology,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""SphereAxis"" → Mod[Hash[order, ""MD5""], 76800] + 1,","^""SphereAxis"" → Mod[Hash[order, ""MD5""], 76800] + 1,",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 331; staged only, not minted.",PHONE2
902,NEXT+0902,bbmap2.txt,332,line,3,review,needs human equation boundary check,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""ServerBit"" → 1, (* Buy orders on server *)","^""ServerBit"" → 1, (* Buy orders on server *)",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 332; staged only, not minted.",PHONE2
903,NEXT+0903,bbmap2.txt,333,line,3,review,weak equation signal,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""ClientBit"" → 0","^""ClientBit"" → 0",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 333; staged only, not minted.",PHONE2
904,NEXT+0904,bbmap2.txt,344,line,3,review,needs human equation boundary check,geometry_topology,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""SphereAxis"" → 76801 + Mod[Hash[order, ""MD5""], 76800],","^""SphereAxis"" → 76801 + Mod[Hash[order, ""MD5""], 76800],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 344; staged only, not minted.",PHONE2
905,NEXT+0905,bbmap2.txt,345,line,3,review,weak equation signal,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""ServerBit"" → 0,","^""ServerBit"" → 0,",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 345; staged only, not minted.",PHONE2
906,NEXT+0906,bbmap2.txt,346,line,3,review,needs human equation boundary check,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""ClientBit"" → 1 (* Sell orders on client *)","^""ClientBit"" → 1 (* Sell orders on client *)",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 346; staged only, not minted.",PHONE2
907,NEXT+0907,bbmap2.txt,359,line,3,review,needs human equation boundary check,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"pair[[1]][""Type""] != pair[[2]][""Type""] &&","^pair[[1]][""Type""] != pair[[2]][""Type""] &&",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 359; staged only, not minted.",PHONE2
908,NEXT+0908,bbmap2.txt,361,line,3,review,needs human equation boundary check,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"pair[[1]][""Price""] >= pair[[2]][""Price""],","^pair[[1]][""Price""] >= pair[[2]][""Price""],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 361; staged only, not minted.",PHONE2
909,NEXT+0909,bbmap2.txt,362,line,3,review,needs human equation boundary check,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"pair[[2]][""Price""] >= pair[[1]][""Price""]","^pair[[2]][""Price""] >= pair[[1]][""Price""]",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 362; staged only, not minted.",PHONE2
910,NEXT+0910,bbmap2.txt,386,line,3,review,weak equation signal,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""FilledVolume"" → Min[match[[1]][""Volume""], match[[2]][""Volume""]],","^""FilledVolume"" → Min[match[[1]][""Volume""], match[[2]][""Volume""]],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 386; staged only, not minted.",PHONE2
911,NEXT+0911,bbmap2.txt,387,line,3,review,weak equation signal,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""ExecutionPrice"" → Mean[{match[[1]][""Price""], match[[2]][""Price""]}]","^""ExecutionPrice"" → Mean[{match[[1]][""Price""], match[[2]][""Price""]}]",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 387; staged only, not minted.",PHONE2
912,NEXT+0912,bbmap2.txt,421,line,3,review,needs human equation boundary check,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""DailyVolume"" → Quantity[2.3*10^9, ""Shares""],","^""DailyVolume"" → Quantity[2.3*10^9, ""Shares""],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 421; staged only, not minted.",PHONE2
913,NEXT+0913,bbmap2.txt,422,line,3,review,weak equation signal,general_math,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""AverageLatency"" → Quantity[12, ""Microseconds""],","^""AverageLatency"" → Quantity[12, ""Microseconds""],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 422; staged only, not minted.",PHONE2
914,NEXT+0914,bbmap2.txt,423,line,3,review,weak equation signal,quantum_entanglement,Functor,(* Market Microstructure Functor: 𝓜 : OrderFlow → EntangledBlobState *),new_or_nonexact,file_has_parse_clean_wolfram,"""EntangledLatency"" → Quantity[6.4, ""Microseconds""],","^""EntangledLatency"" → Quantity[6.4, ""Microseconds""],",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 423; staged only, not minted.",PHONE2
915,NEXT+0915,bbmap2.txt,454,line,3,review,needs human equation boundary check,general_math,Functor,(* Kepler Orbital Functor: 𝓚 : OrbitalElements → DAANSsphere × Time *),new_or_nonexact,file_has_parse_clean_wolfram,r = a(1 - e^2)/(1 + e Cos[ν]);,^r = a(1 - e^2)/(1 + e Cos[ν]);,Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 454; staged only, not minted.",PHONE2
916,NEXT+0916,bbmap2.txt,479,line,3,review,needs human equation boundary check,geometry_topology,Functor,(* Kepler Orbital Functor: 𝓚 : OrbitalElements → DAANSsphere × Time *),new_or_nonexact,file_has_parse_clean_wolfram,antipodal = 153601 - sphereIndex;,^antipodal = 153601 - sphereIndex;,Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 479; staged only, not minted.",PHONE2
917,NEXT+0917,bbmap2.txt,488,line,3,review,needs human equation boundary check,general_math,Functor,(* Kepler Orbital Functor: 𝓚 : OrbitalElements → DAANSsphere × Time *),new_or_nonexact,file_has_parse_clean_wolfram,"""Altitude"" → Norm[position] * 6371 - 6371 (* km *)","^""Altitude"" → Norm[position] * 6371 - 6371 (* km *)",Phone2 corpus extraction,bbmap2.txt,"Extracted from D:\Phone2 line 488; staged only, not minted.",PHONE2
